target,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
Fuc(a1-3)[Gal(b1-4)]Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(?1-3)Gal6S(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)[GalNAc(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)[GalNAc(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-4)Gal(a1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc6S(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal3S(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal6S(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(?1-6)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(b1-4)GlcNAc(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GlcNAc6S(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(a1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[GalNAc(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(?1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Gc(a2-3)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Gc(a2-6)Gal(b1-4)Glc-ol,Choeropsis_liberiensis,Choeropsis,Hippopotamidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)Glc-ol,Connochaetes_gnou,Connochaetes,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19426824/
Gal(b1-4)Glc-ol,Connochaetes_taurinus,Connochaetes,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19426824/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Cricetulus_griseus,Cricetulus,Cricetidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,G58896AZ
Fuc(a1-2)Gal(b1-4)Glc-ol,Crocuta_crocuta,Crocuta,Hyaenidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18840538/
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)Glc-ol,Crocuta_crocuta,Crocuta,Hyaenidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18840538/
Gal(a1-3)Gal(b1-4)Glc-ol,Crocuta_crocuta,Crocuta,Hyaenidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18840538/
Gal(b1-4)Glc-ol,Crocuta_crocuta,Crocuta,Hyaenidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18840538/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Crocuta_crocuta,Crocuta,Hyaenidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/18840538/
Gal(b1-3)Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Cuniculus_paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://www.glycoforum.gr.jp/article/24A11.html
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11207444/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Cystophora_cristata,Cystophora,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
Gal(b1-4)Glc-ol,Damaliscus_lunatus,Damaliscus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33671145/
Gal(b1-4)Glc-ol,Damaliscus_pygargus,Damaliscus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19426824/
Fuc(a1-2)Gal(b1-4)Glc-ol,Dasypus_novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Dasypus_novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia,Eukarya,https://academic.oup.com/jmammal/article/99/2/498/4868575
Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Dasyurus_maculatus,Dasyurus,Dasyuridae,Dasyuromorphia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27206413/
Gal(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Dasyurus_maculatus,Dasyurus,Dasyuridae,Dasyuromorphia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27206413/
Gal(b1-3)Gal(b1-4)Glc-ol,Dasyurus_maculatus,Dasyurus,Dasyuridae,Dasyuromorphia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27206413/
